N = 1505	 sto = 0.000000	 sw = 1.000000	MeanV1 = 4.540338	MeanO1 = 0.150301	MeanV2 = 4.527239	MeanO2 = 0.150693	 rate = 0.009000
N = 1525	 sto = 0.000000	 sw = 0.000000	MeanV1 = 4.535006	MeanO1 = 0.148196	MeanV2 = 4.508129	MeanO2 = 0.156799	 rate = 0.000000
N = 1525	 sto = 0.000000	 sw = 1.000000	MeanV1 = 4.520387	MeanO1 = 0.152707	MeanV2 = 4.526980	MeanO2 = 0.152289	 rate = 0.004625
N = 1545	 sto = 0.000000	 sw = 0.000000	MeanV1 = 4.500624	MeanO1 = 0.159199	MeanV2 = 4.530001	MeanO2 = 0.149800	 rate = 0.000000
N = 1545	 sto = 0.000000	 sw = 1.000000	MeanV1 = 4.526639	MeanO1 = 0.154131	MeanV2 = 4.514463	MeanO2 = 0.154868	 rate = 0.008375
N = 1565	 sto = 0.000000	 sw = 0.000000	MeanV1 = 4.494373	MeanO1 = 0.161196	MeanV2 = 4.523751	MeanO2 = 0.151797	 rate = 0.000000
N = 1565	 sto = 0.000000	 sw = 1.000000	MeanV1 = 4.518799	MeanO1 = 0.156163	MeanV2 = 4.508316	MeanO2 = 0.156829	 rate = 0.007250
N = 1585	 sto = 0.000000	 sw = 0.000000	MeanV1 = 4.511878	MeanO1 = 0.155598	MeanV2 = 4.493747	MeanO2 = 0.161399	 rate = 0.000000
N = 1585	 sto = 0.000000	 sw = 1.000000	MeanV1 = 4.500988	MeanO1 = 0.158955	MeanV2 = 4.517798	MeanO2 = 0.158040	 rate = 0.011375
N = 1605	 sto = 0.000000	 sw = 0.000000	MeanV1 = 4.491871	MeanO1 = 0.161993	MeanV2 = 4.501251	MeanO2 = 0.158997	 rate = 0.000000
N = 1605	 sto = 0.000000	 sw = 1.000000	MeanV1 = 4.494444	MeanO1 = 0.161071	MeanV2 = 4.516276	MeanO2 = 0.159928	 rate = 0.014750
N = 1625	 sto = 0.000000	 sw = 0.000000	MeanV1 = 3.059754	MeanO1 = 0.169195	MeanV2 = 4.511258	MeanO2 = 0.155803	 rate = 0.000000
N = 1625	 sto = 0.000000	 sw = 1.000000	MeanV1 = 4.518322	MeanO1 = 0.161887	MeanV2 = 4.488591	MeanO2 = 0.163117	 rate = 0.019875
N = 1645	 sto = 0.000000	 sw = 0.000000	MeanV1 = 4.480000	MeanO1 = 0.165794	MeanV2 = 4.488123	MeanO2 = 0.163202	 rate = 0.000000
N = 1645	 sto = 0.000000	 sw = 1.000000	MeanV1 = 4.491822	MeanO1 = 0.164402	MeanV2 = 4.483788	MeanO2 = 0.164609	 rate = 0.005625
N = 1665	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.954997	MeanO1 = 0.175598	MeanV2 = 4.506261	MeanO2 = 0.157404	 rate = 0.000000
N = 1665	 sto = 0.000000	 sw = 1.000000	MeanV1 = 4.478119	MeanO1 = 0.166645	MeanV2 = 4.481744	MeanO2 = 0.166358	 rate = 0.001125
N = 1685	 sto = 0.000000	 sw = 0.000000	MeanV1 = 4.496867	MeanO1 = 0.160400	MeanV2 = 2.939122	MeanO2 = 0.176595	 rate = 0.000000
N = 1685	 sto = 0.000000	 sw = 1.000000	MeanV1 = 3.081426	MeanO1 = 0.168387	MeanV2 = 3.075172	MeanO2 = 0.168608	 rate = 0.004375
N = 1705	 sto = 0.000000	 sw = 0.000000	MeanV1 = 3.039537	MeanO1 = 0.170405	MeanV2 = 3.036154	MeanO2 = 0.170595	 rate = 0.000000
N = 1705	 sto = 0.000000	 sw = 1.000000	MeanV1 = 3.042782	MeanO1 = 0.170533	MeanV2 = 3.043891	MeanO2 = 0.170466	 rate = 0.003500
N = 1725	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.954997	MeanO1 = 0.175598	MeanV2 = 3.056359	MeanO2 = 0.169395	 rate = 0.000000
N = 1725	 sto = 0.000000	 sw = 1.000000	MeanV1 = 3.011633	MeanO1 = 0.172618	MeanV2 = 3.016304	MeanO2 = 0.172389	 rate = 0.005625
N = 1745	 sto = 0.000000	 sw = 0.000000	MeanV1 = 3.063263	MeanO1 = 0.169004	MeanV2 = 2.886683	MeanO2 = 0.179994	 rate = 0.000000
N = 1745	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.985582	MeanO1 = 0.174786	MeanV2 = 2.997230	MeanO2 = 0.174210	 rate = 0.010625
N = 1765	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.923555	MeanO1 = 0.177607	MeanV2 = 2.958108	MeanO2 = 0.175409	 rate = 0.000000
N = 1765	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.946887	MeanO1 = 0.176595	MeanV2 = 2.949237	MeanO2 = 0.176396	 rate = 0.001375
N = 1785	 sto = 0.000000	 sw = 0.000000	MeanV1 = 3.006602	MeanO1 = 0.172404	MeanV2 = 2.818207	MeanO2 = 0.184591	 rate = 0.000000
N = 1785	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.917315	MeanO1 = 0.178626	MeanV2 = 2.922232	MeanO2 = 0.178370	 rate = 0.006125
N = 1805	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.809623	MeanO1 = 0.185198	MeanV2 = 2.951790	MeanO2 = 0.175798	 rate = 0.000000
N = 1805	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.882622	MeanO1 = 0.180310	MeanV2 = 2.876845	MeanO2 = 0.180695	 rate = 0.000250
N = 1825	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.766804	MeanO1 = 0.188192	MeanV2 = 2.936076	MeanO2 = 0.176802	 rate = 0.000000
N = 1825	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.853796	MeanO1 = 0.182601	MeanV2 = 2.856050	MeanO2 = 0.182394	 rate = 0.001125
N = 1845	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.708542	MeanO1 = 0.192398	MeanV2 = 2.939122	MeanO2 = 0.176595	 rate = 0.000000
N = 1845	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.825630	MeanO1 = 0.184591	MeanV2 = 2.828016	MeanO2 = 0.184392	 rate = 0.001375
N = 1865	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.749786	MeanO1 = 0.189396	MeanV2 = 2.832913	MeanO2 = 0.183595	 rate = 0.000000
N = 1865	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.805271	MeanO1 = 0.186957	MeanV2 = 2.822626	MeanO2 = 0.186040	 rate = 0.013625
N = 1885	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.772233	MeanO1 = 0.187804	MeanV2 = 2.752590	MeanO2 = 0.189205	 rate = 0.000000
N = 1885	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.778448	MeanO1 = 0.189009	MeanV2 = 2.797523	MeanO2 = 0.187986	 rate = 0.015125
N = 1905	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.783689	MeanO1 = 0.187007	MeanV2 = 2.686943	MeanO2 = 0.193990	 rate = 0.000000
N = 1905	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.738617	MeanO1 = 0.190551	MeanV2 = 2.740377	MeanO2 = 0.190466	 rate = 0.003500
N = 1925	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.647381	MeanO1 = 0.197005	MeanV2 = 2.769410	MeanO2 = 0.187993	 rate = 0.000000
N = 1925	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.715091	MeanO1 = 0.192415	MeanV2 = 2.710959	MeanO2 = 0.192591	 rate = 0.004125
N = 1945	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.660426	MeanO1 = 0.195999	MeanV2 = 2.700542	MeanO2 = 0.192995	 rate = 0.000000
N = 1945	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.683882	MeanO1 = 0.194494	MeanV2 = 2.683921	MeanO2 = 0.194499	 rate = 0.002750
N = 1965	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.611344	MeanO1 = 0.199810	MeanV2 = 2.697728	MeanO2 = 0.193195	 rate = 0.000000
N = 1965	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.655288	MeanO1 = 0.196546	MeanV2 = 2.656311	MeanO2 = 0.196456	 rate = 0.001875
N = 1985	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.621562	MeanO1 = 0.198993	MeanV2 = 2.634444	MeanO2 = 0.197998	 rate = 0.000000
N = 1985	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.643904	MeanO1 = 0.198258	MeanV2 = 2.634620	MeanO2 = 0.198754	 rate = 0.007500
N = 2005	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.553768	MeanO1 = 0.204405	MeanV2 = 2.652531	MeanO2 = 0.196596	 rate = 0.000000
N = 2005	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.623454	MeanO1 = 0.200203	MeanV2 = 2.613599	MeanO2 = 0.200797	 rate = 0.010000
N = 2025	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.608717	MeanO1 = 0.200007	MeanV2 = 2.546432	MeanO2 = 0.205003	 rate = 0.000000
N = 2025	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.610324	MeanO1 = 0.201869	MeanV2 = 2.590889	MeanO2 = 0.203117	 rate = 0.015000
N = 2045	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.613760	MeanO1 = 0.199590	MeanV2 = 2.493513	MeanO2 = 0.209407	 rate = 0.000000
N = 2045	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.558574	MeanO1 = 0.204557	MeanV2 = 2.560417	MeanO2 = 0.204440	 rate = 0.005000
N = 2065	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.601063	MeanO1 = 0.200607	MeanV2 = 2.458615	MeanO2 = 0.212402	 rate = 0.000000
N = 2065	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.533283	MeanO1 = 0.206293	MeanV2 = 2.527233	MeanO2 = 0.206716	 rate = 0.000625
N = 2085	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.558716	MeanO1 = 0.203995	MeanV2 = 2.451734	MeanO2 = 0.213008	 rate = 0.000000
N = 2085	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.506298	MeanO1 = 0.208340	MeanV2 = 2.502099	MeanO2 = 0.208656	 rate = 0.000125
N = 2105	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.479390	MeanO1 = 0.210590	MeanV2 = 2.481716	MeanO2 = 0.210393	 rate = 0.000000
N = 2105	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.488662	MeanO1 = 0.210378	MeanV2 = 2.484308	MeanO2 = 0.210602	 rate = 0.004500
N = 2125	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.553768	MeanO1 = 0.204405	MeanV2 = 2.366861	MeanO2 = 0.220595	 rate = 0.000000
N = 2125	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.466632	MeanO1 = 0.212561	MeanV2 = 2.467512	MeanO2 = 0.212430	 rate = 0.004875
N = 2145	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.495846	MeanO1 = 0.209210	MeanV2 = 2.375512	MeanO2 = 0.219792	 rate = 0.000000
N = 2145	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.445163	MeanO1 = 0.214330	MeanV2 = 2.439062	MeanO2 = 0.214670	 rate = 0.005625
N = 2165	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.373316	MeanO1 = 0.219988	MeanV2 = 2.451734	MeanO2 = 0.213008	 rate = 0.000000
N = 2165	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.426537	MeanO1 = 0.216153	MeanV2 = 2.417082	MeanO2 = 0.216843	 rate = 0.007375
N = 2185	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.404189	MeanO1 = 0.217207	MeanV2 = 2.375512	MeanO2 = 0.219792	 rate = 0.000000
N = 2185	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.406488	MeanO1 = 0.218334	MeanV2 = 2.400357	MeanO2 = 0.218674	 rate = 0.008000
N = 2205	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.449434	MeanO1 = 0.213197	MeanV2 = 2.290666	MeanO2 = 0.227796	 rate = 0.000000
N = 2205	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.369442	MeanO1 = 0.220462	MeanV2 = 2.368679	MeanO2 = 0.220530	 rate = 0.001375
N = 2225	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.296881	MeanO1 = 0.227190	MeanV2 = 2.397600	MeanO2 = 0.217790	 rate = 0.000000
N = 2225	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.349143	MeanO1 = 0.222485	MeanV2 = 2.347984	MeanO2 = 0.222519	 rate = 0.002250
N = 2245	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.274314	MeanO1 = 0.229387	MeanV2 = 2.377794	MeanO2 = 0.219603	 rate = 0.000000
N = 2245	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.334243	MeanO1 = 0.224579	MeanV2 = 2.335430	MeanO2 = 0.224436	 rate = 0.005000
N = 2265	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.266148	MeanO1 = 0.230209	MeanV2 = 2.343149	MeanO2 = 0.222792	 rate = 0.000000
N = 2265	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.313384	MeanO1 = 0.226279	MeanV2 = 2.308094	MeanO2 = 0.226723	 rate = 0.002875
N = 2285	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.435632	MeanO1 = 0.214403	MeanV2 = 2.145423	MeanO2 = 0.242611	 rate = 0.000000
N = 2285	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.287413	MeanO1 = 0.228592	MeanV2 = 2.289432	MeanO2 = 0.228395	 rate = 0.002875
N = 2305	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.250021	MeanO1 = 0.231808	MeanV2 = 2.276377	MeanO2 = 0.229191	 rate = 0.000000
N = 2305	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.266094	MeanO1 = 0.230265	MeanV2 = 2.261206	MeanO2 = 0.230734	 rate = 0.000250
N = 2325	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.305209	MeanO1 = 0.226393	MeanV2 = 2.183357	MeanO2 = 0.238590	 rate = 0.000000
N = 2325	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.247040	MeanO1 = 0.232264	MeanV2 = 2.242172	MeanO2 = 0.232737	 rate = 0.000500
N = 2345	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.206501	MeanO1 = 0.236205	MeanV2 = 2.239985	MeanO2 = 0.232792	 rate = 0.000000
N = 2345	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.228271	MeanO1 = 0.234429	MeanV2 = 2.225456	MeanO2 = 0.234566	 rate = 0.003375
N = 2365	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.125004	MeanO1 = 0.244808	MeanV2 = 2.286585	MeanO2 = 0.228207	 rate = 0.000000
N = 2365	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.207110	MeanO1 = 0.236256	MeanV2 = 2.201706	MeanO2 = 0.236736	 rate = 0.000875
N = 2385	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.224117	MeanO1 = 0.234391	MeanV2 = 2.145423	MeanO2 = 0.242611	 rate = 0.000000
N = 2385	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.191704	MeanO1 = 0.238590	MeanV2 = 2.193104	MeanO2 = 0.238403	 rate = 0.002000
N = 2405	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.099440	MeanO1 = 0.247607	MeanV2 = 2.234096	MeanO2 = 0.233399	 rate = 0.000000
N = 2405	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.169726	MeanO1 = 0.240420	MeanV2 = 2.166956	MeanO2 = 0.240585	 rate = 0.003000
N = 2425	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.154813	MeanO1 = 0.241590	MeanV2 = 2.137984	MeanO2 = 0.243405	 rate = 0.000000
N = 2425	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.153887	MeanO1 = 0.242238	MeanV2 = 2.149128	MeanO2 = 0.242751	 rate = 0.001375
N = 2445	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.156704	MeanO1 = 0.241395	MeanV2 = 2.099440	MeanO2 = 0.247607	 rate = 0.000000
N = 2445	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.136161	MeanO1 = 0.244614	MeanV2 = 2.138226	MeanO2 = 0.244389	 rate = 0.003125
N = 2465	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.049480	MeanO1 = 0.253192	MeanV2 = 2.171869	MeanO2 = 0.239806	 rate = 0.000000
N = 2465	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.112996	MeanO1 = 0.246594	MeanV2 = 2.114385	MeanO2 = 0.246399	 rate = 0.001125
N = 2485	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.054735	MeanO1 = 0.252606	MeanV2 = 2.128708	MeanO2 = 0.244389	 rate = 0.000000
N = 2485	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.118472	MeanO1 = 0.248256	MeanV2 = 2.113304	MeanO2 = 0.248748	 rate = 0.006625
N = 2505	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.095778	MeanO1 = 0.247990	MeanV2 = 2.051215	MeanO2 = 0.252997	 rate = 0.000000
N = 2505	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.078682	MeanO1 = 0.250248	MeanV2 = 2.073997	MeanO2 = 0.250757	 rate = 0.000875
N = 2525	 sto = 0.000000	 sw = 0.000000	MeanV1 = 2.023471	MeanO1 = 0.256208	MeanV2 = 2.088550	MeanO2 = 0.248792	 rate = 0.000000
N = 2525	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.064858	MeanO1 = 0.252233	MeanV2 = 2.059718	MeanO2 = 0.252766	 rate = 0.002125
N = 2545	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.982652	MeanO1 = 0.260994	MeanV2 = 2.095778	MeanO2 = 0.247990	 rate = 0.000000
N = 2545	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.037289	MeanO1 = 0.254593	MeanV2 = 2.039059	MeanO2 = 0.254397	 rate = 0.000000
N = 2565	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.980980	MeanO1 = 0.261211	MeanV2 = 2.061801	MeanO2 = 0.251790	 rate = 0.000000
N = 2565	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.033367	MeanO1 = 0.256245	MeanV2 = 2.029224	MeanO2 = 0.256753	 rate = 0.003125
N = 2585	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.928440	MeanO1 = 0.267593	MeanV2 = 2.083146	MeanO2 = 0.249393	 rate = 0.000000
N = 2585	 sto = 0.000000	 sw = 1.000000	MeanV1 = 2.006316	MeanO1 = 0.258602	MeanV2 = 2.007499	MeanO2 = 0.258408	 rate = 0.000875
N = 2605	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.967650	MeanO1 = 0.262804	MeanV2 = 2.006340	MeanO2 = 0.258194	 rate = 0.000000
N = 2605	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.991276	MeanO1 = 0.260777	MeanV2 = 1.998257	MeanO2 = 0.260217	 rate = 0.006875
N = 2625	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.954489	MeanO1 = 0.264402	MeanV2 = 1.986055	MeanO2 = 0.260605	 rate = 0.000000
N = 2625	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.973116	MeanO1 = 0.262591	MeanV2 = 1.974351	MeanO2 = 0.262398	 rate = 0.001000
N = 2645	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.952840	MeanO1 = 0.264597	MeanV2 = 1.954489	MeanO2 = 0.264402	 rate = 0.000000
N = 2645	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.954728	MeanO1 = 0.264595	MeanV2 = 1.956374	MeanO2 = 0.264403	 rate = 0.001750
N = 2665	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.907548	MeanO1 = 0.270198	MeanV2 = 1.967650	MeanO2 = 0.262804	 rate = 0.000000
N = 2665	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.941407	MeanO1 = 0.266224	MeanV2 = 1.936973	MeanO2 = 0.266769	 rate = 0.000625
N = 2685	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.971019	MeanO1 = 0.262398	MeanV2 = 1.872936	MeanO2 = 0.274602	 rate = 0.000000
N = 2685	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.925481	MeanO1 = 0.268316	MeanV2 = 1.922414	MeanO2 = 0.268672	 rate = 0.001250
N = 2705	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.855940	MeanO1 = 0.276801	MeanV2 = 1.956136	MeanO2 = 0.264204	 rate = 0.000000
N = 2705	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.910100	MeanO1 = 0.270392	MeanV2 = 1.908525	MeanO2 = 0.270613	 rate = 0.001250
N = 2725	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.842177	MeanO1 = 0.278604	MeanV2 = 1.938110	MeanO2 = 0.266403	 rate = 0.000000
N = 2725	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.891793	MeanO1 = 0.272596	MeanV2 = 1.892900	MeanO2 = 0.272404	 rate = 0.000875
N = 2745	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.925165	MeanO1 = 0.268000	MeanV2 = 1.823986	MeanO2 = 0.281003	 rate = 0.000000
N = 2745	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.879740	MeanO1 = 0.274602	MeanV2 = 1.881290	MeanO2 = 0.274407	 rate = 0.002250
N = 2765	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.874484	MeanO1 = 0.274407	MeanV2 = 1.842177	MeanO2 = 0.278604	 rate = 0.000000
N = 2765	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.863080	MeanO1 = 0.276964	MeanV2 = 1.872849	MeanO2 = 0.276052	 rate = 0.009000
N = 2785	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.851333	MeanO1 = 0.277398	MeanV2 = 1.834535	MeanO2 = 0.279596	 rate = 0.000000
N = 2785	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.848678	MeanO1 = 0.278220	MeanV2 = 1.844370	MeanO2 = 0.278780	 rate = 0.001125
N = 2805	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.840648	MeanO1 = 0.278803	MeanV2 = 1.814983	MeanO2 = 0.282210	 rate = 0.000000
N = 2805	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.846861	MeanO1 = 0.280598	MeanV2 = 1.847949	MeanO2 = 0.280398	 rate = 0.005625
N = 2825	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.779510	MeanO1 = 0.286993	MeanV2 = 1.846722	MeanO2 = 0.278003	 rate = 0.000000
N = 2825	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.827374	MeanO1 = 0.282173	MeanV2 = 1.821854	MeanO2 = 0.282822	 rate = 0.004250
N = 2845	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.769309	MeanO1 = 0.288403	MeanV2 = 1.827007	MeanO2 = 0.280598	 rate = 0.000000
N = 2845	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.816065	MeanO1 = 0.284659	MeanV2 = 1.818423	MeanO2 = 0.284350	 rate = 0.006375
N = 2865	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.681930	MeanO1 = 0.300793	MeanV2 = 1.891747	MeanO2 = 0.272204	 rate = 0.000000
N = 2865	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.788077	MeanO1 = 0.286607	MeanV2 = 1.789549	MeanO2 = 0.286393	 rate = 0.002000
N = 2885	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.740553	MeanO1 = 0.292399	MeanV2 = 1.797131	MeanO2 = 0.284599	 rate = 0.000000
N = 2885	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.791155	MeanO1 = 0.288653	MeanV2 = 1.793554	MeanO2 = 0.288334	 rate = 0.007750
N = 2905	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.757737	MeanO1 = 0.289999	MeanV2 = 1.750556	MeanO2 = 0.291003	 rate = 0.000000
N = 2905	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.759867	MeanO1 = 0.290601	MeanV2 = 1.760883	MeanO2 = 0.290403	 rate = 0.001875
N = 2925	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.737718	MeanO1 = 0.292799	MeanV2 = 1.741986	MeanO2 = 0.292199	 rate = 0.000000
N = 2925	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.740411	MeanO1 = 0.292602	MeanV2 = 1.741408	MeanO2 = 0.292399	 rate = 0.000375
N = 2945	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.699833	MeanO1 = 0.298206	MeanV2 = 1.751989	MeanO2 = 0.290787	 rate = 0.000000
N = 2945	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.737502	MeanO1 = 0.294201	MeanV2 = 1.733310	MeanO2 = 0.294792	 rate = 0.003000
N = 2965	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.775138	MeanO1 = 0.287598	MeanV2 = 1.650905	MeanO2 = 0.305408	 rate = 0.000000
N = 2965	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.719720	MeanO1 = 0.297425	MeanV2 = 1.737611	MeanO2 = 0.295550	 rate = 0.015875
N = 2985	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.698459	MeanO1 = 0.298392	MeanV2 = 1.697062	MeanO2 = 0.298595	 rate = 0.000000
N = 2985	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.704001	MeanO1 = 0.298207	MeanV2 = 1.699863	MeanO2 = 0.298810	 rate = 0.001375
N = 3005	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.649569	MeanO1 = 0.305592	MeanV2 = 1.719357	MeanO2 = 0.295406	 rate = 0.000000
N = 3005	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.684666	MeanO1 = 0.300409	MeanV2 = 1.683295	MeanO2 = 0.300608	 rate = 0.000000
N = 3025	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.656231	MeanO1 = 0.304602	MeanV2 = 1.684666	MeanO2 = 0.300409	 rate = 0.000000
N = 3025	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.677336	MeanO1 = 0.302199	MeanV2 = 1.672839	MeanO2 = 0.302806	 rate = 0.001750
N = 3045	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.666977	MeanO1 = 0.302990	MeanV2 = 1.646923	MeanO2 = 0.306015	 rate = 0.000000
N = 3045	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.659080	MeanO1 = 0.304602	MeanV2 = 1.660020	MeanO2 = 0.304404	 rate = 0.000875
N = 3065	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.664280	MeanO1 = 0.303395	MeanV2 = 1.623322	MeanO2 = 0.309585	 rate = 0.000000
N = 3065	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.650042	MeanO1 = 0.306198	MeanV2 = 1.646055	MeanO2 = 0.306801	 rate = 0.001375
N = 3085	 sto = 0.000000	 sw = 0.000000	MeanV1 = 1.631122	MeanO1 = 0.308396	MeanV2 = 1.629830	MeanO2 = 0.308595	 rate = 0.000000
N = 3085	 sto = 0.000000	 sw = 1.000000	MeanV1 = 1.636829	MeanO1 = 0.308212	MeanV2 = 1.632892	MeanO2 = 0.308800	 rate = 0.001375
